candidate_id,candidate_family,source_kind,mesh_path,mesh,candidate_index,evaluation_source,evaluation_source_path,active_row_count,effective_objective_weight,outside_configured_scalar_row_count,rows_ge_1_log10,rows_ge_2_log10,top_5_current_row_loss_share,top_10_current_row_loss_share,objective_current_duplicate_weighted_gaussian,objective_capped_gaussian_abs1_log10,objective_huber_delta_2sigma,objective_student_t_nu4,objective_configured_scalar_inside_only_gaussian,rmse_current_duplicate_weighted_gaussian,rmse_capped_gaussian_abs1_log10,rmse_huber_delta_2sigma,rmse_student_t_nu4,rmse_configured_scalar_inside_only_gaussian,mae_current_duplicate_weighted_gaussian,mae_capped_gaussian_abs1_log10,mae_huber_delta_2sigma,mae_student_t_nu4,mae_configured_scalar_inside_only_gaussian,max_abs_current_duplicate_weighted_gaussian,max_abs_capped_gaussian_abs1_log10,max_abs_huber_delta_2sigma,max_abs_student_t_nu4,max_abs_configured_scalar_inside_only_gaussian,support_group_count,support_observed_range_ge_1_count,objective_support_cell_weighted_mean_unit_gaussian,objective_support_cell_weighted_median_unit_gaussian,rmse_support_cell_weighted_mean_unit_gaussian,rmse_support_cell_weighted_median_unit_gaussian,mae_support_cell_weighted_mean_unit_gaussian,mae_support_cell_weighted_median_unit_gaussian,max_abs_support_cell_weighted_mean_unit_gaussian,max_abs_support_cell_weighted_median_unit_gaussian,rank_current_duplicate_weighted_gaussian,rank_capped_gaussian_abs1_log10,rank_huber_delta_2sigma,rank_student_t_nu4,rank_support_cell_weighted_mean_unit_gaussian,rank_support_cell_weighted_median_unit_gaussian,rank_configured_scalar_inside_only_gaussian
local_anisotropy_sampler_plan/local_anis_isotropize_l0p0075_s1_r1,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_isotropize_l0p0075_s1_r1/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_isotropize_l0p0075_s1_r1/bulk_w_projections.vtu,226,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_isotropize_l0p0075_s1_r1/permeability_fit_evaluation.csv,75,52.0,2,45,20,0.3104830500780482,0.49234737153460095,270.3786399238699,65.09271124851732,183.8955437422364,121.36623849958579,246.30666785758063,1.6123878611092912,0.7911330193543097,1.6123878611092912,1.6123878611092912,1.5539534270709958,1.2440819930593088,0.6729145291471977,1.2440819930593088,1.2440819930593088,1.20045042697507,3.557295706593969,1.0,3.557295706593969,3.557295706593969,3.557295706593969,30,16,0.33628648398210637,129.45080465941243,0.07486504346512535,1.4688476473039016,0.05544129425940832,1.0546167977706027,0.10575071309800421,3.4795556141971264,147.0,30.0,135.0,134.0,147.0,180.0,204.0
local_anisotropy_sampler_plan/local_anis_isotropize_l0p015_s1_r1,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_isotropize_l0p015_s1_r1/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_isotropize_l0p015_s1_r1/bulk_w_projections.vtu,228,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_isotropize_l0p015_s1_r1/permeability_fit_evaluation.csv,75,52.0,2,45,20,0.3104830500780482,0.49234737153460095,270.3786399238699,65.09271124851732,183.8955437422364,121.36623849958579,246.30666785758063,1.6123878611092912,0.7911330193543097,1.6123878611092912,1.6123878611092912,1.5539534270709958,1.2440819930593088,0.6729145291471977,1.2440819930593088,1.2440819930593088,1.20045042697507,3.557295706593969,1.0,3.557295706593969,3.557295706593969,3.557295706593969,30,16,0.33628648398210637,129.45080465941243,0.07486504346512535,1.4688476473039016,0.05544129425940832,1.0546167977706027,0.10575071309800421,3.4795556141971264,147.0,30.0,135.0,134.0,147.0,180.0,204.0
continuous_bayesian_candidate_plan/length_0p028m,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p028m/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p028m/bulk_w_projections.vtu,141,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p028m/permeability_fit_evaluation.csv,75,52.0,2,45,21,0.31078832283706603,0.4942732668634961,270.404201595415,65.74327254214393,184.13388670807805,121.69036416001389,245.4778532691551,1.6124640771055687,0.7950766323863182,1.6124640771055687,1.6124640771055687,1.551336720472327,1.246569337406965,0.6773836923784358,1.246569337406965,1.246569337406965,1.2017898713810657,3.530322104727828,1.0,3.530322104727828,3.530322104727828,3.451544993495972,30,16,0.5088275532800756,135.6298430059941,0.09208940884452778,1.5034950560055842,0.04768038791184305,1.0863004645153234,0.388093869878551,3.451544993495972,151.0,277.0,165.0,175.0,166.0,301.0,100.0
production_sampler_round3_001_length_0p028m,production_sampler_round3_001_length_0p028m,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/production_sampler_round3_001_length_0p028m/bulk_w_projections.vtu,inversion_workflow/runs/production_sampler_round3_001_length_0p028m/bulk_w_projections.vtu,459,cached_csv,inversion_workflow/runs/production_sampler_round3_001_length_0p028m/permeability_fit_evaluation.csv,75,52.0,2,45,21,0.31078832283706603,0.4942732668634961,270.404201595415,65.74327254214393,184.13388670807805,121.69036416001389,245.4778532691551,1.6124640771055687,0.7950766323863182,1.6124640771055687,1.6124640771055687,1.551336720472327,1.246569337406965,0.6773836923784358,1.246569337406965,1.246569337406965,1.2017898713810657,3.530322104727828,1.0,3.530322104727828,3.530322104727828,3.451544993495972,30,16,0.5088275532800756,135.6298430059941,0.09208940884452778,1.5034950560055842,0.04768038791184305,1.0863004645153234,0.388093869878551,3.451544993495972,151.0,277.0,165.0,175.0,166.0,301.0,100.0
anisotropy_sensitivity_plan/anis_theta_140p0_ratio_4p00,anisotropy_sensitivity_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_140p0_ratio_4p00/bulk_w_projections.vtu,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_140p0_ratio_4p00/bulk_w_projections.vtu,18,cached_csv,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_140p0_ratio_4p00/permeability_fit_evaluation.csv,75,52.0,2,44,18,0.31369781736815633,0.49627457431144756,270.41265387471645,65.10020406360681,183.90614050027708,121.37747092169461,246.41428925705753,1.6124892780642832,0.7911785516630263,1.6124892780642832,1.6124892780642832,1.5542928827171762,1.2449624445864695,0.6737800578717084,1.2449624445864695,1.2449624445864695,1.2014522260573262,3.5623134439031183,1.0,3.5623134439031183,3.5623134439031183,3.5623134439031183,30,16,0.3658876226183046,141.39075695940272,0.07809050546409858,1.5350936831314386,0.059314198061303475,1.1107458398570231,0.1318342723360626,3.5623134439031183,153.0,35.0,141.0,140.0,152.0,342.0,209.0
anisotropy_sensitivity_plan/anis_theta_150p0_ratio_4p00,anisotropy_sensitivity_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_150p0_ratio_4p00/bulk_w_projections.vtu,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_150p0_ratio_4p00/bulk_w_projections.vtu,28,cached_csv,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_150p0_ratio_4p00/permeability_fit_evaluation.csv,75,52.0,2,44,20,0.3136846956871337,0.5047580485362855,270.4228878610194,64.99355231298826,183.9182131822137,121.36521494287696,247.81365887587296,1.6125197907581552,0.7905302037300678,1.6125197907581552,1.6125197907581552,1.5586999952696659,1.2397514033853057,0.6679982261294142,1.2397514033853057,1.2397514033853057,1.1981341062534003,3.586613920440147,1.0,3.586613920440147,3.586613920440147,3.586613920440147,30,16,0.33718297819573756,144.43228714831906,0.0749647670793573,1.5515169305570977,0.06761911777659067,1.1231950016067187,0.12537321232234078,3.586613920440147,154.0,14.0,142.0,133.0,151.0,357.0,271.0
lower_support_continuous_candidate_plan/length_0p003m_shift_0p964,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p003m_shift_0p964/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p003m_shift_0p964/bulk_w_projections.vtu,343,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p003m_shift_0p964/permeability_fit_evaluation.csv,75,52.0,2,46,22,0.30953940824013615,0.4865744966523191,270.4643712730417,65.18298224767653,184.05715937355012,121.51945264841616,244.46416498266086,1.6126434678962607,0.7916814035261895,1.6126434678962607,1.6126434678962607,1.5481303239165651,1.2412461106319763,0.6697356436806609,1.2412461106319763,1.2412461106319763,1.194886905367898,3.605565579099961,1.0,3.605565579099961,3.605565579099961,3.5072733769897724,30,16,0.3968062066715416,126.98962597428736,0.08132303964965296,1.454817433988926,0.06293593984687712,1.0405528234720314,0.21141520915078615,3.3958166100021714,155.0,89.0,156.0,156.0,154.0,165.0,38.0
production_sampler_round5_006_length_0p003m_shift_0p964,production_sampler_round5_006_length_0p003m_shift_0p964,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/production_sampler_round5_006_length_0p003m_shift_0p964/bulk_w_projections.vtu,inversion_workflow/runs/production_sampler_round5_006_length_0p003m_shift_0p964/bulk_w_projections.vtu,476,cached_csv,inversion_workflow/runs/production_sampler_round5_006_length_0p003m_shift_0p964/permeability_fit_evaluation.csv,75,52.0,2,46,22,0.30953940824013615,0.4865744966523191,270.4643712730417,65.18298224767653,184.05715937355012,121.51945264841616,244.46416498266086,1.6126434678962607,0.7916814035261895,1.6126434678962607,1.6126434678962607,1.5481303239165651,1.2412461106319763,0.6697356436806609,1.2412461106319763,1.2412461106319763,1.194886905367898,3.605565579099961,1.0,3.605565579099961,3.605565579099961,3.5072733769897724,30,16,0.3968062066715416,126.98962597428736,0.08132303964965296,1.454817433988926,0.06293593984687712,1.0405528234720314,0.21141520915078615,3.3958166100021714,155.0,89.0,156.0,156.0,154.0,165.0,38.0
lower_support_continuous_candidate_plan/length_0p008m_shift_1p037,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p008m_shift_1p037/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p008m_shift_1p037/bulk_w_projections.vtu,414,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p008m_shift_1p037/permeability_fit_evaluation.csv,75,52.0,2,44,20,0.3140511322874248,0.49989873856318734,270.4712382263939,65.18435448911552,184.06125960776785,121.52313995629486,248.1254616944859,1.6126639398666094,0.7916897367772419,1.6126639398666094,1.6126639398666094,1.5596802767337332,1.2413080795042062,0.6697844972029932,1.2413080795042062,1.2413080795042062,1.2001065308310321,3.606260415716534,1.0,3.606260415716534,3.606260415716534,3.606260415716534,30,16,0.40102218993467853,143.30688529433624,0.081753918349997,1.5454604777343668,0.06326939708215805,1.111439015968451,0.21253536293431097,3.6062604157165357,157.0,91.0,158.0,158.0,156.0,348.0,283.0
lower_support_continuous_candidate_plan/length_0p010m_shift_1p037,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p010m_shift_1p037/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p010m_shift_1p037/bulk_w_projections.vtu,433,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p010m_shift_1p037/permeability_fit_evaluation.csv,75,52.0,2,44,20,0.314164103784888,0.49996503594513053,270.4884450202846,65.18785529906836,184.07153372519232,121.53237601990438,248.16572910416406,1.6127152361428696,0.7917109958517567,1.6127152361428696,1.6127152361428696,1.5598068291165004,1.2414619414310262,0.6699057951515839,1.2414619414310262,1.2414619414310262,1.2002972371733627,3.607985618980752,1.0,3.607985618980752,3.607985618980752,3.607985618980752,30,16,0.41158634427443164,143.42446699484947,0.08282374300026449,1.5460943642764795,0.06409733489813203,1.1121700360468627,0.2153165821701588,3.6079856189807504,158.0,92.0,159.0,159.0,157.0,349.0,285.0
anisotropy_sensitivity_plan/anis_theta_130p0_ratio_2p50,anisotropy_sensitivity_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_130p0_ratio_2p50/bulk_w_projections.vtu,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_130p0_ratio_2p50/bulk_w_projections.vtu,12,cached_csv,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_130p0_ratio_2p50/permeability_fit_evaluation.csv,75,52.0,2,45,21,0.31254027577165916,0.4863795458473054,270.4941329178443,65.02933970790293,183.98075540230664,121.45374079607438,245.2599685761133,1.6127321923400801,0.7907478185717554,1.6127321923400801,1.6127321923400801,1.550648088975783,1.2444140779112867,0.6725322716881922,1.2444140779112867,1.2444140779112867,1.1991662513387127,3.552053233112572,1.0,3.552053233112572,3.552053233112572,3.5204957299418496,30,16,0.396477800068505,132.87823413250067,0.08128938020722684,1.4881657285200725,0.0796125336781218,1.0634160898144478,0.10585509481559185,3.5204957299418496,159.0,16.0,152.0,153.0,153.0,212.0,83.0
lower_support_continuous_candidate_plan/length_0p004m_shift_1p038,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p004m_shift_1p038/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p004m_shift_1p038/bulk_w_projections.vtu,363,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p004m_shift_1p038/permeability_fit_evaluation.csv,75,52.0,2,44,20,0.3142949596701287,0.5000416170256817,270.50869355662326,65.19208535689613,184.08362405656604,121.54323862966235,248.2127240507837,1.6127755982628664,0.7917366826070015,1.6127755982628664,1.6127755982628664,1.5599545118141271,1.2416404947948256,0.6700465587387205,1.2416404947948256,1.2416404947948256,1.2005185476666393,3.6099876792202856,1.0,3.6099876792202856,3.6099876792202856,3.6099876792202856,30,16,0.4240179840322535,143.5610901305142,0.08406525085038144,1.5468305775063311,0.06505813842577937,1.1130183686831645,0.2185441255935885,3.6099876792202856,160.0,95.0,160.0,160.0,159.0,350.0,286.0
lower_support_continuous_candidate_plan/length_0p005m_shift_0p962,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p005m_shift_0p962/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p005m_shift_0p962/bulk_w_projections.vtu,379,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p005m_shift_0p962/permeability_fit_evaluation.csv,75,52.0,2,46,22,0.3094551914392802,0.48627934210675056,270.5117310243548,65.19272989555722,184.0854377180967,121.54486754675978,244.4434087895344,1.6127846529442926,0.7917405964535768,1.6127846529442926,1.6127846529442926,1.54806460063543,1.2416670524991917,0.6700674956600593,1.2416670524991917,1.2416670524991917,1.1952235542729206,3.610285462039004,1.0,3.610285462039004,3.610285462039004,3.5092790789520407,30,16,0.4258828449773426,126.72591955285792,0.08424991048238,1.4533061133891576,0.0652010466045893,1.040012133436713,0.21902418456444472,3.393810908039903,161.0,96.0,161.0,161.0,160.0,164.0,35.0
lower_support_continuous_candidate_plan/length_0p011m_shift_1p038,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p011m_shift_1p038/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p011m_shift_1p038/bulk_w_projections.vtu,436,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p011m_shift_1p038/permeability_fit_evaluation.csv,75,52.0,2,44,20,0.31436599376440016,0.5000830928393363,270.5198288518878,65.19446067215887,184.09027290305247,121.5492094740872,248.23839430262885,1.6128087922934078,0.7917511061914431,1.6128087922934078,1.6128087922934078,1.560035175265285,1.241737571998417,0.6701230901191205,1.241737571998417,1.241737571998417,1.200638871380265,3.611076174028444,1.0,3.611076174028444,3.611076174028444,3.611076174028444,30,16,0.43085452653632983,143.63544801720295,0.08474024295224493,1.5472311183595193,0.06558051514095158,1.1134795963984807,0.22029890009544495,3.611076174028442,162.0,97.0,162.0,163.0,161.0,351.0,287.0
anisotropy_sensitivity_plan/anis_theta_160p0_ratio_1p50,anisotropy_sensitivity_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_160p0_ratio_1p50/bulk_w_projections.vtu,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_160p0_ratio_1p50/bulk_w_projections.vtu,31,cached_csv,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_160p0_ratio_1p50/permeability_fit_evaluation.csv,75,52.0,2,45,20,0.31177793524404274,0.4978267457555478,270.5324523232065,64.95037026333304,183.96701125038743,121.4215460760643,247.2286363898713,1.6128464217125051,0.7902675439328044,1.6128464217125051,1.6128464217125051,1.5568590689863397,1.2460765238249598,0.6738811344641213,1.2460765238249598,1.2460765238249598,1.2035782376417938,3.5563932436465464,1.0,3.5563932436465464,3.5563932436465464,3.5563932436465464,30,16,0.41229794759219823,132.8016808582645,0.08289531024050739,1.4877369887307843,0.07656901659317471,1.075376911884217,0.12285058637088042,3.535358358386187,163.0,11.0,150.0,147.0,158.0,210.0,261.0
cross_stream_hybrid_field_plan/cross_hybrid_mean_normalized_loss_all_streams_a0p75,cross_stream_hybrid_field_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/cross_stream_hybrid_field_plan/cross_hybrid_mean_normalized_loss_all_streams_a0p75/bulk_w_projections.vtu,inversion_workflow/runs/cross_stream_hybrid_field_plan/cross_hybrid_mean_normalized_loss_all_streams_a0p75/bulk_w_projections.vtu,193,cached_csv,inversion_workflow/runs/cross_stream_hybrid_field_plan/cross_hybrid_mean_normalized_loss_all_streams_a0p75/permeability_fit_evaluation.csv,75,52.0,2,44,20,0.313448282596075,0.5018524774611635,270.53423414793065,65.12841321674703,183.99312769634616,121.45170265316527,247.63901732735772,1.6128517330991314,0.7913499494337012,1.6128517330991314,1.6128517330991314,1.5581506676856989,1.2442348179101594,0.6727698444505485,1.2442348179101594,1.2442348179101594,1.2022897858115094,3.5654160226112737,1.0,3.5654160226112737,3.5654160226112737,3.5654160226112737,30,16,0.44368081483445504,143.85619509929919,0.08599232667651759,1.5484195980595783,0.07034004157021752,1.1183312646267793,0.18943165367597103,3.5654160226112754,164.0,45.0,153.0,152.0,162.0,353.0,269.0
lower_support_continuous_candidate_plan/length_0p004m_shift_1p039,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p004m_shift_1p039/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p004m_shift_1p039/bulk_w_projections.vtu,364,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p004m_shift_1p039/permeability_fit_evaluation.csv,75,52.0,2,44,20,0.31463339106812066,0.5002386147192268,270.56265855489744,65.20390476854638,184.11584637134476,121.57215636660762,248.336039855167,1.6129364601763834,0.7918084508102224,1.6129364601763834,1.6129364601763834,1.5603419680966086,1.2421039655587347,0.670411938622204,1.2421039655587347,1.2421039655587347,1.2010930030630393,3.615184424713414,1.0,3.615184424713414,3.615184424713414,3.615184424713414,30,16,0.4571499303049048,143.91658580186103,0.08728783136887837,1.5487445765407382,0.0675520950528019,1.1152203847450797,0.2269218563972899,3.615184424713414,165.0,99.0,163.0,164.0,163.0,354.0,289.0
